listing_id,city,state,locality,property_type,area_sqft,builtup_area_sqft,bhk,bathrooms,property_age,year_built,floor,total_floors,furnishing,parking,amenities_count,facing,latitude,longitude,price,price_per_sqft,currency,listing_status,synthetic_data,log_price,location_key
IND-000001,Indore,Madhya Pradesh,Super Corridor,Apartment,1554,1554,3,3,6,2020,2,5,Furnished,1,6,South,22.7224285,75.8102007,6880000,4427.28,INR,Active,True,15.744129,Indore | Super Corridor
IND-007072,Ahmedabad,Gujarat,Chandkheda,Apartment,1627,1627,3,3,22,2004,15,20,Unfurnished,2,12,South,23.1037619,72.5910631,7280000,4474.49,INR,Active,True,15.800642,Ahmedabad | Chandkheda
IND-007073,Coimbatore,Tamil Nadu,Peelamedu,Independent House,2187,2187,4,4,4,2022,0,0,Furnished,2,7,North-East,11.0289345,77.0224067,7610000,3479.65,INR,Sold,True,15.844974,Coimbatore | Peelamedu
IND-007074,Visakhapatnam,Andhra Pradesh,Madhurawada,Apartment,1368,1368,2,3,3,2023,3,8,Unfurnished,0,1,North-East,17.8100024,83.3681159,5800000,4239.77,INR,Sold,True,15.573369,Visakhapatnam | Madhurawada
IND-007075,Pune,Maharashtra,Wakad,Villa,5087,5087,5,5,13,2013,0,0,Furnished,1,7,South-East,18.5985028,73.7472084,36510000,7177.12,INR,Active,True,17.413097,Pune | Wakad
IND-007076,Pune,Maharashtra,Hinjewadi,Apartment,1001,1001,2,3,0,2026,20,26,Furnished,2,10,South,18.5981683,73.7448101,8870000,8861.14,INR,Active,True,15.998185,Pune | Hinjewadi
IND-007077,Chennai,Tamil Nadu,Velachery,Independent House,2542,2542,4,4,17,2009,0,0,Furnished,1,1,North-East,12.9830442,80.2221391,15730000,6188.04,INR,Sold,True,16.57108,Chennai | Velachery
IND-007078,Mumbai,Maharashtra,Powai,Independent House,4194,4194,5,5,20,2006,0,0,Furnished,2,2,North,19.1172073,72.9090626,85510000,20388.65,INR,Active,True,18.264144,Mumbai | Powai
IND-007079,Chennai,Tamil Nadu,OMR,Apartment,1902,1902,3,3,11,2015,3,4,Furnished,1,4,North-East,12.9398984,80.2367276,13320000,7003.15,INR,Active,True,16.404777,Chennai | OMR
IND-007080,Delhi,Delhi,Lajpat Nagar,Plot,3472,3472,0,0,25,2001,0,0,Semi-Furnished,2,6,North,28.5620912,77.2475125,26440000,7615.21,INR,Active,True,17.090389,Delhi | Lajpat Nagar
IND-007081,Visakhapatnam,Andhra Pradesh,Dwaraka Nagar,Villa,2406,2406,3,3,24,2002,0,0,Furnished,1,2,East,17.7161157,83.3099123,9690000,4027.43,INR,Active,True,16.086605,Visakhapatnam | Dwaraka Nagar
IND-007082,Kochi,Kerala,Kakkanad,Apartment,965,965,2,3,2,2024,25,28,Semi-Furnished,0,2,South,10.0125221,76.3312086,4720000,4891.19,INR,Active,True,15.36732,Kochi | Kakkanad
IND-007083,Mumbai,Maharashtra,Borivali,Villa,2619,2619,4,5,3,2023,0,0,Furnished,1,7,North-West,19.2312163,72.8653729,54240000,20710.19,INR,Active,True,17.808929,Mumbai | Borivali
IND-007084,Nagpur,Maharashtra,Hingna,Apartment,1543,1543,3,3,18,2008,7,14,Semi-Furnished,2,7,South,21.1145076,78.9666772,4990000,3233.96,INR,Active,True,15.422947,Nagpur | Hingna
IND-007085,Indore,Madhya Pradesh,Palasia,Apartment,1550,1550,3,3,12,2014,7,7,Furnished,1,5,North-East,22.7218887,75.8611204,6390000,4122.58,INR,Sold,True,15.670245,Indore | Palasia
IND-007086,Kolkata,West Bengal,Ballygunge,Apartment,1709,1709,3,4,11,2015,24,30,Unfurnished,2,9,North,22.5282001,88.3559805,7820000,4575.78,INR,Active,True,15.872195,Kolkata | Ballygunge
IND-007087,Visakhapatnam,Andhra Pradesh,Madhurawada,Plot,3963,3963,0,0,5,2021,0,0,Unfurnished,2,2,South-East,17.8077969,83.383196,11620000,2932.12,INR,Active,True,16.268238,Visakhapatnam | Madhurawada
IND-007088,Ahmedabad,Gujarat,Bopal,Villa,2513,2513,3,3,13,2013,0,0,Unfurnished,1,9,North-West,23.0326926,72.4637051,12640000,5029.84,INR,Sold,True,16.352377,Ahmedabad | Bopal
IND-007089,Mumbai,Maharashtra,Borivali,Villa,1698,1698,3,4,16,2010,0,0,Unfurnished,3,10,North-East,19.2170866,72.8543255,28150000,16578.33,INR,Sold,True,17.153058,Mumbai | Borivali
IND-007090,Chennai,Tamil Nadu,Anna Nagar,Apartment,2193,2193,4,4,0,2026,13,16,Furnished,3,9,North,13.0899151,80.2132577,13240000,6037.39,INR,Active,True,16.398753,Chennai | Anna Nagar
IND-007091,Ahmedabad,Gujarat,Bopal,Plot,2228,2228,0,0,12,2014,0,0,Unfurnished,2,7,South,23.0351497,72.4649892,8420000,3779.17,INR,Sold,True,15.946121,Ahmedabad | Bopal
IND-007092,Kochi,Kerala,Tripunithura,Independent House,2596,2596,4,5,4,2022,0,0,Semi-Furnished,3,9,North-West,9.9530036,76.3551645,12110000,4664.87,INR,Active,True,16.309542,Kochi | Tripunithura
IND-007093,Delhi,Delhi,Vasant Kunj,Apartment,1642,1642,3,4,6,2020,13,21,Semi-Furnished,2,5,East,28.5307226,77.1508305,16310000,9933.01,INR,Active,True,16.607289,Delhi | Vasant Kunj
IND-007094,Chennai,Tamil Nadu,Adyar,Apartment,1767,1767,3,3,7,2019,19,23,Unfurnished,1,2,South-East,13.0071086,80.2548478,13170000,7453.31,INR,Sold,True,16.393452,Chennai | Adyar
IND-007095,Visakhapatnam,Andhra Pradesh,Rushikonda,Villa,3450,3450,4,5,13,2013,0,0,Furnished,2,11,North,17.7866371,83.3726297,17160000,4973.91,INR,Sold,True,16.658092,Visakhapatnam | Rushikonda
IND-007096,Chennai,Tamil Nadu,OMR,Independent House,1953,1953,3,3,9,2017,0,0,Furnished,1,4,South,12.9276293,80.2318222,13290000,6804.92,INR,Active,True,16.402523,Chennai | OMR
IND-007097,Chandigarh,Chandigarh,Sector 22,Apartment,1002,1002,2,3,24,2002,1,10,Furnished,3,5,North-West,30.7385871,76.773902,5960000,5948.1,INR,Active,True,15.600581,Chandigarh | Sector 22
IND-007098,Indore,Madhya Pradesh,Bhawarkuan,Apartment,1122,1122,2,3,24,2002,3,11,Unfurnished,1,2,South-East,22.6881011,75.8490825,3670000,3270.94,INR,Active,True,15.115702,Indore | Bhawarkuan
IND-007099,Delhi,Delhi,Lajpat Nagar,Apartment,1665,1665,3,3,6,2020,10,12,Furnished,2,9,East,28.5705429,77.2276053,20480000,12300.3,INR,Active,True,16.834959,Delhi | Lajpat Nagar
IND-007100,Lucknow,Uttar Pradesh,Hazratganj,Villa,3718,3718,5,6,3,2023,0,0,Semi-Furnished,1,2,North-East,26.846657,80.956728,21120000,5680.47,INR,Active,True,16.865731,Lucknow | Hazratganj
IND-007101,Indore,Madhya Pradesh,Vijay Nagar,Apartment,2018,2018,3,4,19,2007,7,11,Unfurnished,2,4,East,22.749593,75.8876631,7350000,3642.22,INR,Sold,True,15.810211,Indore | Vijay Nagar
IND-007102,Bengaluru,Karnataka,Whitefield,Apartment,1786,1786,3,4,25,2001,4,8,Furnished,1,5,South-East,12.9673866,77.7433486,13580000,7603.58,INR,Active,True,16.424109,Bengaluru | Whitefield
IND-007103,Indore,Madhya Pradesh,Palasia,Apartment,1572,1572,3,4,14,2012,12,12,Semi-Furnished,2,2,East,22.7077081,75.8526679,5060000,3218.83,INR,Active,True,15.436877,Indore | Palasia
IND-007104,Pune,Maharashtra,Kharadi,Apartment,2434,2434,4,4,0,2026,6,12,Unfurnished,1,8,South-West,18.55086,73.9478022,20290000,8336.07,INR,Active,True,16.825639,Pune | Kharadi
IND-007105,Ahmedabad,Gujarat,Thaltej,Independent House,1985,1985,3,4,17,2009,0,0,Furnished,1,7,North,23.0439409,72.5024271,10820000,5450.88,INR,Active,True,16.196907,Ahmedabad | Thaltej
IND-007106,Bengaluru,Karnataka,Electronic City,Villa,2176,2176,3,3,10,2016,0,0,Semi-Furnished,1,1,West,12.8449998,77.6520127,18950000,8708.64,INR,Active,True,16.757315,Bengaluru | Electronic City
IND-007107,Nagpur,Maharashtra,Hingna,Plot,4056,4056,0,0,6,2020,0,0,Semi-Furnished,2,5,North,21.1091712,78.9833263,11760000,2899.41,INR,Active,True,16.280215,Nagpur | Hingna
IND-007108,Kochi,Kerala,Vyttila,Villa,4898,4898,5,6,18,2008,0,0,Semi-Furnished,1,5,East,9.9566898,76.3213934,24580000,5018.37,INR,Active,True,17.017444,Kochi | Vyttila
IND-007109,Pune,Maharashtra,Hadapsar,Independent House,800,800,2,2,1,2025,0,0,Semi-Furnished,2,0,South,18.5054722,73.9281591,5250000,6562.5,INR,Active,True,15.473739,Pune | Hadapsar
IND-007110,Ahmedabad,Gujarat,Thaltej,Plot,3840,3840,0,0,10,2016,0,0,Furnished,3,11,North-East,23.0529518,72.5035981,15340000,3994.79,INR,Active,True,16.545974,Ahmedabad | Thaltej
IND-007111,Chandigarh,Chandigarh,Sector 34,Plot,3817,3817,0,0,11,2015,0,0,Unfurnished,3,10,South-West,30.7201157,76.7606317,14760000,3866.91,INR,Active,True,16.507431,Chandigarh | Sector 34
IND-007112,Visakhapatnam,Andhra Pradesh,Rushikonda,Apartment,2353,2353,4,4,14,2012,16,20,Unfurnished,2,5,South-West,17.7976837,83.3827097,9400000,3994.9,INR,Sold,True,16.05622,Visakhapatnam | Rushikonda
IND-007113,Chandigarh,Chandigarh,Sector 22,Apartment,1295,1295,2,3,17,2009,23,29,Semi-Furnished,3,0,East,30.740077,76.7721833,7740000,5976.83,INR,Sold,True,15.861912,Chandigarh | Sector 22
IND-007114,Jaipur,Rajasthan,Vaishali Nagar,Villa,1951,1951,3,4,0,2026,0,0,Unfurnished,1,0,South-East,26.9069059,75.7389015,9490000,4864.17,INR,Sold,True,16.065749,Jaipur | Vaishali Nagar
IND-007115,Pune,Maharashtra,Hadapsar,Apartment,1495,1495,2,2,0,2026,6,7,Semi-Furnished,3,5,North,18.5164086,73.9234411,10860000,7264.21,INR,Active,True,16.200597,Pune | Hadapsar
IND-007116,Bengaluru,Karnataka,Koramangala,Apartment,1223,1223,2,2,9,2017,15,16,Unfurnished,2,9,East,12.924169,77.6333799,10430000,8528.21,INR,Active,True,16.160197,Bengaluru | Koramangala
IND-007117,Jaipur,Rajasthan,Malviya Nagar,Plot,3063,3063,0,0,9,2017,0,0,Unfurnished,1,4,North-East,26.8559122,75.8060613,8420000,2748.94,INR,Sold,True,15.946121,Jaipur | Malviya Nagar
IND-007118,Delhi,Delhi,Lajpat Nagar,Apartment,2477,2477,4,4,8,2018,12,18,Furnished,0,7,East,28.5604371,77.2471789,26030000,10508.68,INR,Active,True,17.07476,Delhi | Lajpat Nagar
IND-007119,Pune,Maharashtra,Baner,Apartment,1320,1320,2,2,15,2011,19,22,Furnished,3,6,South-West,18.5581315,73.7763069,10650000,8068.18,INR,Sold,True,16.181071,Pune | Baner
IND-007120,Nagpur,Maharashtra,Wardha Road,Apartment,1457,1457,3,3,1,2025,24,34,Unfurnished,3,9,North-East,21.0884504,79.0567848,4890000,3356.21,INR,Active,True,15.402703,Nagpur | Wardha Road
IND-007121,Coimbatore,Tamil Nadu,Peelamedu,Villa,2947,2947,4,4,14,2012,0,0,Furnished,3,1,West,11.0144545,77.0158315,9480000,3216.83,INR,Active,True,16.064695,Coimbatore | Peelamedu
IND-007122,Kochi,Kerala,Aluva,Apartment,1057,1057,2,2,24,2002,16,16,Unfurnished,1,7,South,10.098885,76.343304,4920000,4654.68,INR,Sold,True,15.408819,Kochi | Aluva
IND-007123,Visakhapatnam,Andhra Pradesh,MVP Colony,Apartment,1231,1231,2,3,13,2013,20,30,Semi-Furnished,1,2,South-West,17.7282188,83.3153864,5230000,4248.58,INR,Active,True,15.469922,Visakhapatnam | MVP Colony
IND-007124,Nagpur,Maharashtra,Dharampeth,Apartment,1350,1350,2,2,19,2007,6,16,Unfurnished,2,5,West,21.1344459,79.0769593,4670000,3459.26,INR,Sold,True,15.35667,Nagpur | Dharampeth
IND-007125,Nagpur,Maharashtra,Mihan,Plot,2152,2152,0,0,11,2015,0,0,Furnished,1,6,West,21.0839603,78.9257758,5660000,2630.11,INR,Active,True,15.548935,Nagpur | Mihan
IND-007126,Bengaluru,Karnataka,HSR Layout,Plot,1201,1201,0,0,22,2004,0,0,Semi-Furnished,1,2,East,12.9046052,77.6356159,5650000,4704.41,INR,Active,True,15.547166,Bengaluru | HSR Layout
IND-007127,Coimbatore,Tamil Nadu,Singanallur,Apartment,1096,1096,2,2,1,2025,12,15,Furnished,0,10,North,11.0144392,77.0453592,4920000,4489.05,INR,Active,True,15.408819,Coimbatore | Singanallur
IND-007128,Indore,Madhya Pradesh,Super Corridor,Apartment,2230,2230,4,4,21,2005,13,15,Semi-Furnished,3,9,South,22.7233451,75.8123957,8950000,4013.45,INR,Sold,True,16.007164,Indore | Super Corridor
IND-007129,Mumbai,Maharashtra,Bandra,Independent House,1694,1694,3,4,19,2007,0,0,Furnished,2,2,North-East,19.0766646,72.8338781,36390000,21481.7,INR,Active,True,17.409805,Mumbai | Bandra
IND-007130,Kochi,Kerala,Tripunithura,Apartment,1533,1533,3,4,2,2024,11,20,Semi-Furnished,3,8,North-East,9.9443844,76.3404693,6690000,4363.99,INR,Sold,True,15.716125,Kochi | Tripunithura
IND-007131,Jaipur,Rajasthan,C-Scheme,Apartment,790,790,1,2,9,2017,6,11,Semi-Furnished,2,3,South,26.9120263,75.7999314,3590000,4544.3,INR,Active,True,15.093663,Jaipur | C-Scheme
IND-007132,Lucknow,Uttar Pradesh,Mahanagar,Apartment,647,647,1,1,24,2002,7,17,Unfurnished,1,3,South,26.870954,80.9796909,2230000,3446.68,INR,Active,True,14.617513,Lucknow | Mahanagar
IND-007133,Lucknow,Uttar Pradesh,Indira Nagar,Apartment,1535,1535,3,3,8,2018,16,19,Furnished,2,7,South-West,26.8892367,81.031821,6200000,4039.09,INR,Sold,True,15.64006,Lucknow | Indira Nagar
IND-007134,Lucknow,Uttar Pradesh,Mahanagar,Independent House,1833,1833,3,3,3,2023,0,0,Furnished,2,2,South,26.8697414,80.9868153,7360000,4015.28,INR,Active,True,15.811571,Lucknow | Mahanagar
IND-007135,Jaipur,Rajasthan,Tonk Road,Apartment,1642,1642,3,3,9,2017,10,20,Unfurnished,3,8,West,26.8660548,75.7929999,7240000,4409.26,INR,Sold,True,15.795132,Jaipur | Tonk Road
IND-007136,Mumbai,Maharashtra,Powai,Apartment,1287,1287,2,3,25,2001,19,29,Semi-Furnished,1,0,South-East,19.121535,72.8957352,24130000,18749.03,INR,Active,True,16.998966,Mumbai | Powai
IND-007137,Coimbatore,Tamil Nadu,Singanallur,Independent House,2449,2449,3,3,0,2026,0,0,Semi-Furnished,1,12,North-West,10.9891566,77.0359214,10070000,4111.88,INR,Active,True,16.125071,Coimbatore | Singanallur
IND-007138,Visakhapatnam,Andhra Pradesh,MVP Colony,Independent House,2487,2487,4,5,12,2014,0,0,Semi-Furnished,2,6,North-West,17.7371337,83.3194126,8650000,3478.09,INR,Active,True,15.97307,Visakhapatnam | MVP Colony
IND-007139,Jaipur,Rajasthan,Malviya Nagar,Apartment,1141,1141,2,2,7,2019,2,10,Unfurnished,1,6,North,26.8551946,75.8106772,4580000,4014.02,INR,Active,True,15.33721,Jaipur | Malviya Nagar
IND-007140,Visakhapatnam,Andhra Pradesh,Madhurawada,Independent House,2733,2733,4,5,9,2017,0,0,Semi-Furnished,2,8,East,17.8107252,83.3819866,10440000,3819.98,INR,Active,True,16.161155,Visakhapatnam | Madhurawada
IND-007141,Lucknow,Uttar Pradesh,Hazratganj,Apartment,1385,1385,3,3,10,2016,20,26,Semi-Furnished,2,3,South-East,26.8505101,80.9511142,4740000,3422.38,INR,Active,True,15.371548,Lucknow | Hazratganj
IND-007142,Visakhapatnam,Andhra Pradesh,Dwaraka Nagar,Apartment,1722,1722,3,4,22,2004,11,16,Unfurnished,3,11,North-West,17.7194347,83.3021774,7090000,4117.31,INR,Active,True,15.774196,Visakhapatnam | Dwaraka Nagar
IND-007143,Bengaluru,Karnataka,Koramangala,Independent House,2617,2617,4,4,23,2003,0,0,Unfurnished,0,4,North-East,12.933935,77.6197943,19510000,7455.1,INR,Active,True,16.786438,Bengaluru | Koramangala
IND-007144,Kochi,Kerala,Marine Drive,Apartment,1128,1128,2,2,23,2003,14,23,Furnished,1,2,North,9.9806899,76.2650486,4800000,4255.32,INR,Active,True,15.384127,Kochi | Marine Drive
IND-007145,Coimbatore,Tamil Nadu,Peelamedu,Villa,4155,4155,5,5,24,2002,0,0,Semi-Furnished,1,7,North,11.0296289,77.0134314,12950000,3116.73,INR,Active,True,16.376606,Coimbatore | Peelamedu
IND-007146,Pune,Maharashtra,Hinjewadi,Apartment,1158,1158,2,2,17,2009,14,15,Semi-Furnished,1,0,South,18.5875423,73.740636,7300000,6303.97,INR,Active,True,15.803385,Pune | Hinjewadi
IND-007147,Kochi,Kerala,Aluva,Apartment,817,817,1,2,23,2003,4,4,Semi-Furnished,1,4,South,10.1110127,76.3491202,3830000,4687.88,INR,Active,True,15.158376,Kochi | Aluva
IND-007148,Mumbai,Maharashtra,Andheri,Apartment,821,821,1,1,0,2026,18,19,Unfurnished,1,12,West,19.113704,72.8419919,18900000,23020.71,INR,Sold,True,16.754673,Mumbai | Andheri
IND-007149,Kolkata,West Bengal,Behala,Independent House,2949,2949,4,4,17,2009,0,0,Semi-Furnished,1,9,North-West,22.4942795,88.3065009,12940000,4387.93,INR,Sold,True,16.375834,Kolkata | Behala
IND-007150,Visakhapatnam,Andhra Pradesh,Dwaraka Nagar,Independent House,2328,2328,3,4,21,2005,0,0,Unfurnished,2,10,North-East,17.7220139,83.3110539,8020000,3445.02,INR,Active,True,15.897449,Visakhapatnam | Dwaraka Nagar
IND-007151,Indore,Madhya Pradesh,Rau,Apartment,1495,1495,3,3,15,2011,21,28,Furnished,2,9,South-West,22.6331124,75.8013602,5950000,3979.93,INR,Active,True,15.598902,Indore | Rau
IND-007152,Delhi,Delhi,Saket,Independent House,3380,3380,4,4,1,2025,0,0,Semi-Furnished,1,6,North-East,28.5354951,77.2098615,34930000,10334.32,INR,Active,True,17.368857,Delhi | Saket
IND-007153,Jaipur,Rajasthan,Jagatpura,Apartment,822,822,1,2,16,2010,16,20,Furnished,2,6,East,26.8358665,75.8501519,3620000,4403.89,INR,Sold,True,15.101985,Jaipur | Jagatpura
IND-007154,Jaipur,Rajasthan,Mansarovar,Villa,2236,2236,3,3,0,2026,0,0,Semi-Furnished,0,3,North-East,26.8493953,75.7601496,11390000,5093.92,INR,Active,True,16.248246,Jaipur | Mansarovar
IND-007155,Indore,Madhya Pradesh,Vijay Nagar,Apartment,2322,2322,4,4,7,2019,4,11,Unfurnished,2,7,North,22.7439589,75.8969517,9490000,4086.99,INR,Active,True,16.065749,Indore | Vijay Nagar
IND-007156,Mumbai,Maharashtra,Andheri,Independent House,1263,1263,2,2,1,2025,0,0,Unfurnished,2,2,North-West,19.1101727,72.8439593,20430000,16175.77,INR,Active,True,16.832515,Mumbai | Andheri
IND-007157,Mumbai,Maharashtra,Thane,Villa,2775,2775,3,4,9,2017,0,0,Furnished,2,10,South,19.2141771,72.9769558,64120000,23106.31,INR,Sold,True,17.976267,Mumbai | Thane
IND-007158,Kolkata,West Bengal,New Town,Villa,2697,2697,3,4,19,2007,0,0,Furnished,1,3,South-West,22.5660843,88.4372833,15540000,5761.96,INR,Sold,True,16.558928,Kolkata | New Town
IND-007159,Indore,Madhya Pradesh,Bhawarkuan,Apartment,1350,1350,2,2,5,2021,23,23,Unfurnished,0,1,East,22.6869257,75.8577564,4790000,3548.15,INR,Active,True,15.382041,Indore | Bhawarkuan
IND-007160,Visakhapatnam,Andhra Pradesh,Gajuwaka,Apartment,1543,1543,3,3,11,2015,23,23,Unfurnished,2,11,South-East,17.6860162,83.214536,6550000,4244.98,INR,Active,True,15.694976,Visakhapatnam | Gajuwaka
IND-007161,Delhi,Delhi,Lajpat Nagar,Apartment,1662,1662,3,4,16,2010,24,26,Furnished,1,6,South,28.5643686,77.2373803,14940000,8989.17,INR,Sold,True,16.519553,Delhi | Lajpat Nagar
IND-007162,Jaipur,Rajasthan,Malviya Nagar,Apartment,1605,1605,3,4,20,2006,25,25,Furnished,2,5,North-East,26.8505551,75.8028153,6770000,4218.07,INR,Active,True,15.728012,Jaipur | Malviya Nagar
IND-007163,Kolkata,West Bengal,Salt Lake,Apartment,722,722,1,1,14,2012,25,31,Unfurnished,2,2,South-East,22.5917604,88.4541459,3950000,5470.91,INR,Sold,True,15.189226,Kolkata | Salt Lake
IND-007164,Indore,Madhya Pradesh,Bhawarkuan,Independent House,2154,2154,3,4,15,2011,0,0,Furnished,0,1,East,22.6794496,75.8499574,6610000,3068.71,INR,Active,True,15.704094,Indore | Bhawarkuan
IND-007165,Bengaluru,Karnataka,Electronic City,Apartment,1226,1226,2,2,6,2020,21,21,Semi-Furnished,1,5,East,12.8355932,77.6562877,9970000,8132.14,INR,Active,True,16.115091,Bengaluru | Electronic City
IND-007166,Jaipur,Rajasthan,C-Scheme,Apartment,1705,1705,3,3,22,2004,12,13,Semi-Furnished,2,6,North-East,26.9172609,75.7930885,6070000,3560.12,INR,Active,True,15.618869,Jaipur | C-Scheme
IND-007167,Chandigarh,Chandigarh,Zirakpur,Independent House,1897,1897,3,3,5,2021,0,0,Semi-Furnished,3,3,South-East,30.6431609,76.8162137,10690000,5635.21,INR,Active,True,16.184819,Chandigarh | Zirakpur
IND-007168,Indore,Madhya Pradesh,Bhawarkuan,Plot,4216,4216,0,0,10,2016,0,0,Unfurnished,1,1,East,22.6815451,75.862574,10440000,2476.28,INR,Active,True,16.161155,Indore | Bhawarkuan
IND-007169,Chennai,Tamil Nadu,Tambaram,Apartment,1521,1521,3,3,22,2004,16,20,Furnished,0,11,South-West,12.9262513,80.1111232,7550000,4963.84,INR,Active,True,15.837058,Chennai | Tambaram
IND-007170,Coimbatore,Tamil Nadu,Peelamedu,Villa,2315,2315,4,5,14,2012,0,0,Semi-Furnished,2,2,North,11.0313893,77.0267634,8380000,3619.87,INR,Sold,True,15.941359,Coimbatore | Peelamedu
IND-007171,Ahmedabad,Gujarat,Thaltej,Apartment,1705,1705,3,3,2,2024,6,6,Furnished,2,7,South-West,23.0525218,72.513098,9760000,5724.34,INR,Active,True,16.093803,Ahmedabad | Thaltej
IND-007172,Mumbai,Maharashtra,Bandra,Apartment,627,627,1,1,25,2001,15,25,Unfurnished,1,3,South-West,19.0604929,72.8257018,13660000,21786.28,INR,Sold,True,16.429982,Mumbai | Bandra
IND-007173,Nagpur,Maharashtra,Sadar,Apartment,725,725,1,2,16,2010,21,22,Unfurnished,2,4,North-West,21.1678294,79.0720263,2040000,2813.79,INR,Active,True,14.528461,Nagpur | Sadar
IND-007174,Nagpur,Maharashtra,Dharampeth,Villa,2782,2782,4,4,22,2004,0,0,Unfurnished,2,7,North-East,21.1545142,79.0817295,10100000,3630.48,INR,Active,True,16.128046,Nagpur | Dharampeth
IND-007175,Chennai,Tamil Nadu,Tambaram,Villa,4179,4179,5,6,13,2013,0,0,Semi-Furnished,1,6,East,12.9285119,80.0939254,29210000,6989.71,INR,Active,True,17.190022,Chennai | Tambaram
IND-007176,Delhi,Delhi,Dwarka,Apartment,1651,1651,3,3,17,2009,18,19,Furnished,0,10,South-East,28.5929497,77.0576988,17140000,10381.59,INR,Active,True,16.656926,Delhi | Dwarka
IND-007177,Bengaluru,Karnataka,Whitefield,Apartment,1569,1569,3,3,22,2004,7,8,Unfurnished,1,1,South,12.9693158,77.7421919,11540000,7355.0,INR,Active,True,16.26133,Bengaluru | Whitefield
IND-007178,Pune,Maharashtra,Hinjewadi,Independent House,2231,2231,3,4,12,2014,0,0,Furnished,3,4,East,18.5928487,73.7353097,14310000,6414.16,INR,Active,True,16.476469,Pune | Hinjewadi
IND-007179,Bengaluru,Karnataka,Indiranagar,Independent House,3117,3117,4,4,0,2026,0,0,Semi-Furnished,1,12,South,12.9787501,77.6334548,31590000,10134.74,INR,Active,True,17.268351,Bengaluru | Indiranagar
IND-007180,Coimbatore,Tamil Nadu,Peelamedu,Plot,2568,2568,0,0,1,2025,0,0,Unfurnished,1,2,South,11.0364979,77.0144361,7360000,2866.04,INR,Active,True,15.811571,Coimbatore | Peelamedu
IND-007181,Nagpur,Maharashtra,Hingna,Apartment,1124,1124,2,2,6,2020,14,17,Semi-Furnished,2,3,North,21.1165219,78.9790919,4390000,3905.69,INR,Active,True,15.29484,Nagpur | Hingna
IND-007182,Nagpur,Maharashtra,Dharampeth,Plot,2418,2418,0,0,4,2022,0,0,Unfurnished,3,6,South-West,21.1353626,79.0636674,7310000,3023.16,INR,Active,True,15.804754,Nagpur | Dharampeth
IND-007183,Ahmedabad,Gujarat,Satellite,Villa,3824,3824,4,5,18,2008,0,0,Semi-Furnished,3,12,North-East,23.0254926,72.5147097,17950000,4694.04,INR,Sold,True,16.703101,Ahmedabad | Satellite
IND-007184,Nagpur,Maharashtra,Hingna,Apartment,1554,1554,3,3,22,2004,7,17,Furnished,3,2,South-West,21.1088149,78.9670642,4970000,3198.2,INR,Active,True,15.418931,Nagpur | Hingna
IND-007185,Chennai,Tamil Nadu,Porur,Independent House,2236,2236,3,3,24,2002,0,0,Unfurnished,1,9,South,13.0333314,80.1462022,10760000,4812.16,INR,Active,True,16.191346,Chennai | Porur
IND-007186,Coimbatore,Tamil Nadu,RS Puram,Independent House,890,890,2,2,16,2010,0,0,Furnished,2,11,South-West,11.0083636,76.9514235,2440000,2741.57,INR,Active,True,14.707509,Coimbatore | RS Puram
IND-007187,Delhi,Delhi,Lajpat Nagar,Independent House,2783,2783,4,4,20,2006,0,0,Semi-Furnished,0,4,South-East,28.571469,77.2525271,23880000,8580.67,INR,Active,True,16.988552,Delhi | Lajpat Nagar
IND-007188,Nagpur,Maharashtra,Manish Nagar,Apartment,1865,1865,3,4,20,2006,17,25,Unfurnished,1,11,North,21.0914207,79.0743244,6540000,3506.7,INR,Sold,True,15.693448,Nagpur | Manish Nagar
IND-007189,Delhi,Delhi,Vasant Kunj,Plot,2131,2131,0,0,5,2021,0,0,Furnished,0,6,West,28.527974,77.1646285,14340000,6729.24,INR,Sold,True,16.478563,Delhi | Vasant Kunj
